Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Signal Gained Profit %
28/02/2021 18:00,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Short,0,-12.8064
28/02/2021 18:00,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.5922
28/02/2021 17:58,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.6034
28/02/2021 17:54,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Isolated (5.0X),Short,0,-13.3643
28/02/2021 17:17,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Long,3,12.626
28/02/2021 17:17,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Long,4,14.0477
28/02/2021 17:08,#Delta 15 staging,,Binance Futures,COMP/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.5017
28/02/2021 17:04,#Delta 15 staging,,Binance Futures,HNT/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,10
28/02/2021 16:50,#Delta 15 staging,,Binance Futures,RUNE/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7093
28/02/2021 16:45,#Delta 15 staging,,Binance Futures,BZRX/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.6688
28/02/2021 16:43,#Delta 15 staging,,Binance Futures,SOL/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8937
28/02/2021 16:42,#Delta 15 staging,,Binance Futures,FLM/USDT,All Targets Achieved,Isolated (5.0X),Long,5,17.172
28/02/2021 16:42,#Delta 15 staging,,Binance Futures,LRC/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8757
28/02/2021 16:42,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Long,0,-15.8162
28/02/2021 16:40,#Delta 15 staging,,Binance Futures,AAVE/USDT,All Targets Achieved,Isolated (5.0X),Long,5,15.2502
28/02/2021 16:39,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Long,4,13.4955
28/02/2021 16:38,#Delta 15 staging,,Binance Futures,YFI/USDT,All Targets Achieved,Isolated (5.0X),Long,5,17.1635
28/02/2021 16:36,#Delta 15 staging,,Binance Futures,SNX/USDT,All Targets Achieved,Isolated (5.0X),Long,5,17.1593
28/02/2021 16:35,#Delta 15 staging,,Binance Futures,AVAX/USDT,Partial Targets Achieved,Isolated (5.0X),Long,4,13.4001
28/02/2021 16:34,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Isolated (5.0X),Long,4,15.8272
28/02/2021 16:21,#Delta 15 staging,,Binance Futures,CRV/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.6342
28/02/2021 16:19,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Isolated (5.0X),Long,1,-4.6772
28/02/2021 16:19,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Long,0,-14.8459
28/02/2021 16:18,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Long,4,15.1826
28/02/2021 16:17,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Long,0,-9.0559
28/02/2021 16:17,#Delta 15 staging,,Binance Futures,TRB/USDT,Cancelled,Isolated (5.0X),Long,4,14.9611
28/02/2021 16:17,#Delta 15 staging,,Binance Futures,SRM/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8969
28/02/2021 16:16,#Delta 15 staging,,Binance Futures,REN/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,4.4391
28/02/2021 15:50,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Isolated (5.0X),Short,0,-14.6353
28/02/2021 15:45,#Delta 15 staging,,Binance Futures,NEAR/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.5883
28/02/2021 15:32,#Delta 15 staging,,Binance Futures,BEL/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,4.4093
28/02/2021 15:32,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Isolated (5.0X),Short,1,-10.0725
28/02/2021 15:32,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Short,1,-7.7265
28/02/2021 15:31,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Isolated (5.0X),Short,1,-9.2769
28/02/2021 15:31,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Short,1,-7.265
28/02/2021 15:30,#Delta 15 staging,,Binance Futures,CRV/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4525
28/02/2021 15:30,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 15:28,#Delta 15 staging,,Binance Futures,CVC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.038
28/02/2021 15:26,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Short,1,-7.2831
28/02/2021 15:26,#Delta 15 staging,,Binance Futures,RLC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4941
28/02/2021 15:24,#Delta 15 staging,,Binance Futures,BZRX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.505
28/02/2021 15:24,#Delta 15 staging,,Binance Futures,RUNE/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4994
28/02/2021 15:24,#Delta 15 staging,,Binance Futures,YFII/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.5017
28/02/2021 15:22,#Delta 15 staging,,Binance Futures,COMP/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9981
28/02/2021 15:00,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Long,0,-15.6096
28/02/2021 15:00,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Long,0,-14.3382
28/02/2021 15:00,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Long,0,-15.4447
28/02/2021 15:00,#Delta 15 staging,,Binance Futures,YFII/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7139
28/02/2021 15:00,#Delta 15 staging,,Binance Futures,LRC/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7205
28/02/2021 15:00,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Isolated (5.0X),Long,0,-14.7563
28/02/2021 14:59,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Isolated (5.0X),Long,0,-13.9097
28/02/2021 14:59,#Delta 15 staging,,Binance Futures,BEL/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7086
28/02/2021 14:58,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Long,0,-11.8207
28/02/2021 14:49,#Delta 15 staging,,Binance Futures,BZRX/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.703
28/02/2021 14:47,#Delta 15 staging,,Binance Futures,RUNE/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7085
28/02/2021 14:45,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Long,0,-12.0172
28/02/2021 14:37,#Delta 15 staging,,Binance Futures,CRV/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.6069
28/02/2021 14:30,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Long,0,0
28/02/2021 14:20,#Delta 15 staging,,Binance Futures,CVC/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.6454
28/02/2021 13:05,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 13:03,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 12:23,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,13.3055
28/02/2021 12:22,#Delta 15 staging,,Binance Futures,CRV/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,11.6966
28/02/2021 12:22,#Delta 15 staging,,Binance Futures,CRV/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,11.6966
28/02/2021 12:21,#Delta 15 staging,,Binance Futures,YFII/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.4959
28/02/2021 12:21,#Delta 15 staging,,Binance Futures,REN/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9984
28/02/2021 12:21,#Delta 15 staging,,Binance Futures,YFI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0001
28/02/2021 12:21,#Delta 15 staging,,Binance Futures,LRC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0093
28/02/2021 12:18,#Delta 15 staging,,Binance Futures,SNX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.5
28/02/2021 12:17,#Delta 15 staging,,Binance Futures,BLZ/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.1112
28/02/2021 12:17,#Delta 15 staging,,Binance Futures,BAND/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9995
28/02/2021 12:17,#Delta 15 staging,,Binance Futures,AVAX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.4994
28/02/2021 12:17,#Delta 15 staging,,Binance Futures,AAVE/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.5002
28/02/2021 12:17,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Isolated (5.0X),Short,4,11.8154
28/02/2021 12:16,#Delta 15 staging,,Binance Futures,RLC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9947
28/02/2021 12:16,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 12:15,#Delta 15 staging,,Binance Futures,TRB/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9997
28/02/2021 12:15,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 12:15,#Delta 15 staging,,Binance Futures,RUNE/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0016
28/02/2021 12:15,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 12:00,#Delta 15 staging,,Binance Futures,SRM/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2502
28/02/2021 12:00,#Delta 15 staging,,Binance Futures,COMP/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.5019
28/02/2021 11:45,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Long,0,-8.2247
28/02/2021 11:39,#Delta 15 staging,,Binance Futures,NEAR/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9994
28/02/2021 11:33,#Delta 15 staging,,Binance Futures,BZRX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9788
28/02/2021 11:30,#Delta 15 staging,,Binance Futures,BEL/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.4997
28/02/2021 11:22,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Partial Targets Achieved,Isolated (5.0X),Long,1,-10.7437
28/02/2021 11:09,#Delta 15 staging,,Binance Futures,HNT/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,4.4396
28/02/2021 11:04,#Delta 15 staging,,Binance Futures,AXS/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,11.8045
28/02/2021 11:04,#Delta 15 staging,,Binance Futures,CVC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,11.8535
28/02/2021 11:04,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Short,0,-8.2579
28/02/2021 11:03,#Delta 15 staging,,Binance Futures,UNI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9997
28/02/2021 10:06,#Delta 15 staging,,Binance Futures,HNT/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.5915
28/02/2021 10:00,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Short,1,-9.7238
28/02/2021 09:49,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Isolated (5.0X),Long,0,-14.556
28/02/2021 09:15,#Delta 15 staging,,Binance Futures,HNT/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.4982
28/02/2021 09:05,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Isolated (5.0X),Long,0,-3.2852
28/02/2021 08:48,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Short,0,-8.9716
28/02/2021 08:30,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Long,1,-5.7368
28/02/2021 08:30,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Isolated (5.0X),Long,1,-0.6147
28/02/2021 08:29,#Delta 15 staging,,Binance Futures,TRB/USDT,Cancelled,Isolated (5.0X),Long,0,-1.9518
28/02/2021 08:28,#Delta 15 staging,,Binance Futures,BEL/USDT,Partial Targets Achieved,Isolated (5.0X),Long,4,13.4004
28/02/2021 08:28,#Delta 15 staging,,Binance Futures,AVAX/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9995
28/02/2021 08:25,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Isolated (5.0X),Long,1,0.3262
28/02/2021 08:25,#Delta 15 staging,,Binance Futures,AAVE/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,10.0002
28/02/2021 08:25,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Isolated (5.0X),Long,1,-0.4258
28/02/2021 08:25,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Long,1,-1.4646
28/02/2021 08:25,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Long,1,0.4033
28/02/2021 08:25,#Delta 15 staging,,Binance Futures,BAND/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8932
28/02/2021 08:25,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Long,1,1.8605
28/02/2021 08:24,#Delta 15 staging,,Binance Futures,BLZ/USDT,All Targets Achieved,Isolated (5.0X),Long,5,15.2295
28/02/2021 08:23,#Delta 15 staging,,Binance Futures,NEAR/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.4992
28/02/2021 08:23,#Delta 15 staging,,Binance Futures,RUNE/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.999
28/02/2021 08:21,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Isolated (5.0X),Long,1,3.1824
28/02/2021 08:13,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Long,2,5.1614
28/02/2021 08:10,#Delta 15 staging,,Binance Futures,COMP/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.5
28/02/2021 08:05,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Long,0,-4.8325
28/02/2021 08:03,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Long,1,0.0978
28/02/2021 07:42,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Short,0,-15.2092
28/02/2021 06:45,#Delta 15 staging,,Binance Futures,RLC/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7154
28/02/2021 06:30,#Delta 15 staging,,Binance Futures,CVC/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7806
28/02/2021 06:30,#Delta 15 staging,,Binance Futures,FLM/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.6662
28/02/2021 06:30,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Long,1,4.4058
28/02/2021 06:30,#Delta 15 staging,,Binance Futures,UNI/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.894
28/02/2021 06:15,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Isolated (5.0X),Short,0,-13.3683
28/02/2021 06:09,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Short,1,-9.6001
28/02/2021 06:05,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Short,1,-8.3147
28/02/2021 06:05,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 06:04,#Delta 15 staging,,Binance Futures,LRC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.5143
28/02/2021 06:04,#Delta 15 staging,,Binance Futures,BLZ/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4664
28/02/2021 06:04,#Delta 15 staging,,Binance Futures,TRB/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4998
28/02/2021 06:04,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 06:03,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 06:03,#Delta 15 staging,,Binance Futures,YFI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.5001
28/02/2021 06:03,#Delta 15 staging,,Binance Futures,REN/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.5077
28/02/2021 06:03,#Delta 15 staging,,Binance Futures,CRV/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4877
28/02/2021 06:03,#Delta 15 staging,,Binance Futures,NEAR/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.501
28/02/2021 05:58,#Delta 15 staging,,Binance Futures,AXS/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4982
28/02/2021 05:58,#Delta 15 staging,,Binance Futures,RUNE/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.499
28/02/2021 05:58,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4999
28/02/2021 05:58,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Short,1,-4.469
28/02/2021 05:52,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Short,1,-4.4723
28/02/2021 05:37,#Delta 15 staging,,Binance Futures,TRB/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7017
28/02/2021 05:37,#Delta 15 staging,,Binance Futures,BLZ/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.6013
28/02/2021 05:37,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Long,0,-14.9601
28/02/2021 05:32,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Long,0,-11.9556
28/02/2021 05:16,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Long,0,-15.7096
28/02/2021 05:16,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Isolated (5.0X),Long,0,-14.4915
28/02/2021 05:16,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Isolated (5.0X),Long,0,-13.9328
28/02/2021 05:16,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Isolated (5.0X),Long,0,-13.3159
28/02/2021 05:16,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Long,0,-10.1389
28/02/2021 05:16,#Delta 15 staging,,Binance Futures,BZRX/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7487
28/02/2021 05:16,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Isolated (5.0X),Long,0,-1.0274
28/02/2021 05:16,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Long,0,-10.1755
28/02/2021 05:15,#Delta 15 staging,,Binance Futures,HNT/USDT,Partial Targets Achieved,Isolated (5.0X),Long,4,13.3971
28/02/2021 05:01,#Delta 15 staging,,Binance Futures,NEAR/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.5909
28/02/2021 04:36,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Isolated (5.0X),Long,0,-12.5967
28/02/2021 04:33,#Delta 15 staging,,Binance Futures,NEAR/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7089
28/02/2021 04:17,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Long,1,-6.7374
28/02/2021 02:39,#Delta 15 staging,,Binance Futures,BAND/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0004
28/02/2021 02:24,#Delta 15 staging,,Binance Futures,TRB/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9991
28/02/2021 02:23,#Delta 15 staging,,Binance Futures,YFI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.5
28/02/2021 02:20,#Delta 15 staging,,Binance Futures,BLZ/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.045
28/02/2021 02:20,#Delta 15 staging,,Binance Futures,UNI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.4995
28/02/2021 02:20,#Delta 15 staging,,Binance Futures,REN/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0065
28/02/2021 02:20,#Delta 15 staging,,Binance Futures,AAVE/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9995
28/02/2021 02:20,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 02:17,#Delta 15 staging,,Binance Futures,BAL/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2507
28/02/2021 02:17,#Delta 15 staging,,Binance Futures,RLC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9958
28/02/2021 02:16,#Delta 15 staging,,Binance Futures,FLM/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.5051
28/02/2021 02:16,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9893
28/02/2021 02:16,#Delta 15 staging,,Binance Futures,COMP/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0015
28/02/2021 02:16,#Delta 15 staging,,Binance Futures,YFII/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9975
28/02/2021 02:15,#Delta 15 staging,,Binance Futures,RUNE/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0018
28/02/2021 02:15,#Delta 15 staging,,Binance Futures,CVC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4989
28/02/2021 02:15,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 02:14,#Delta 15 staging,,Binance Futures,BZRX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.4921
28/02/2021 02:14,#Delta 15 staging,,Binance Futures,LRC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0141
28/02/2021 02:14,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Short,4,12.3052
28/02/2021 02:08,#Delta 15 staging,,Binance Futures,AVAX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10
28/02/2021 02:07,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 02:02,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Isolated (5.0X),Short,4,11.2384
28/02/2021 01:48,#Delta 15 staging,,Binance Futures,NEAR/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2474
28/02/2021 01:39,#Delta 15 staging,,Binance Futures,SRM/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2501
28/02/2021 01:35,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Isolated (5.0X),Short,0,0
28/02/2021 01:22,#Delta 15 staging,,Binance Futures,REN/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7088
28/02/2021 01:21,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Isolated (5.0X),Long,0,-13.1602
28/02/2021 01:20,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Isolated (5.0X),Long,0,-11.039
28/02/2021 01:20,#Delta 15 staging,,Binance Futures,BAND/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7071
28/02/2021 01:15,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Long,0,-8.7413
28/02/2021 01:15,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Long,0,-10.9476
28/02/2021 01:15,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Long,0,-10.5756
28/02/2021 01:15,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Long,0,-8.0851
28/02/2021 01:15,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Isolated (5.0X),Long,0,-11.0955
28/02/2021 01:15,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Long,0,-11.2399
28/02/2021 01:08,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Long,0,-8.2696
28/02/2021 00:52,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Isolated (5.0X),Long,0,-10.2266
28/02/2021 00:32,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Long,1,-7.2032
28/02/2021 00:31,#Delta 15 staging,,Binance Futures,TRB/USDT,Cancelled,Isolated (5.0X),Long,1,-10.812
28/02/2021 00:28,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,1,-5.6785
28/02/2021 00:19,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Long,0,-14.9934
28/02/2021 00:17,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Isolated (5.0X),Long,0,-11.3279
28/02/2021 00:17,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Isolated (5.0X),Long,0,-13.9619
28/02/2021 00:17,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Long,0,-12.4604
28/02/2021 00:15,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Long,0,-8.0325
28/02/2021 00:15,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Long,1,-6.5257
28/02/2021 00:08,#Delta 15 staging,,Binance Futures,RLC/USDT,Partial Targets Achieved,Isolated (5.0X),Long,4,13.3993
